0.0000,0.4846,0.2831,0.9453,0.1972
0.0000,0.5094,0.2435,0.8050,0.0807
0.0000,0.4933,0.2674,0.9554,0.1719
0.0000,0.5056,0.2462,0.9265,0.1159
0.0000,0.5069,0.2392,0.9115,0.1047
0.0000,0.5058,0.2291,0.9400,0.1127
0.0000,0.5041,0.2804,0.9115,0.1283
0.0000,0.5044,0.2403,0.9434,0.1226
0.0000,0.5063,0.2508,0.9123,0.1113
0.0000,0.5031,0.2975,0.9056,0.1354
0.0000,0.5091,0.2471,0.8242,0.0848
0.0000,0.5090,0.2294,0.8476,0.0824
0.0000,0.4986,0.2370,0.9710,0.1512
0.0000,0.4886,0.2963,0.9387,0.1878
0.0000,0.5058,0.2859,0.8875,0.1188
0.0000,0.5093,0.2194,0.8400,0.0772
0.0000,0.5091,0.2219,0.8484,0.0797
0.0000,0.5076,0.2413,0.8926,0.0988
0.0000,0.5083,0.2553,0.8556,0.0944
0.0000,0.5051,0.2377,0.9399,0.1184
0.0000,0.4905,0.3019,0.9350,0.1829
0.0000,0.5096,0.2031,0.8169,0.0681
0.0000,0.5080,0.2209,0.9039,0.0928
0.0000,0.4961,0.3129,0.9223,0.1662
0.0000,0.5068,0.2385,0.9142,0.1055
0.0000,0.4916,0.2831,0.9462,0.1782
0.0000,0.4897,0.3296,0.9187,0.1871
0.0000,0.5074,0.2282,0.9137,0.0998
0.0000,0.5080,0.2032,0.9248,0.0910
0.0000,0.5088,0.2145,0.8765,0.0825
0.0000,0.5096,0.2201,0.8043,0.0725
0.0000,0.4940,0.2852,0.9433,0.1708
0.0000,0.5086,0.2034,0.8991,0.0833
0.0000,0.5069,0.2361,0.9160,0.1049
0.0000,0.5030,0.3207,0.8887,0.1388
0.0000,0.4964,0.3504,0.8970,0.1685
0.0000,0.5029,0.2362,0.9575,0.1310
0.0000,0.5029,0.2357,0.9576,0.1308
0.0000,0.5094,0.2094,0.8342,0.0727
0.0000,0.5085,0.2773,0.8285,0.0969
0.0000,0.5038,0.2533,0.9375,0.1277
0.0000,0.5052,0.2738,0.9065,0.1214
0.0000,0.5039,0.2773,0.9156,0.1289
0.0000,0.5006,0.2977,0.9197,0.1472
0.0000,0.4874,0.3085,0.9315,0.1917
0.0000,0.5040,0.2560,0.9332,0.1266
0.0000,0.4999,0.3049,0.9172,0.1508
0.0000,0.5008,0.2647,0.9440,0.1436
0.0000,0.5038,0.2446,0.9445,0.1267
0.0000,0.4979,0.3087,0.9210,0.1591
0.0000,0.5091,0.2644,0.8069,0.0883
0.0000,0.5089,0.2718,0.8101,0.0914
0.0000,0.5086,0.2358,0.8636,0.0883
0.0000,0.5081,0.2011,0.9218,0.0889
0.0000,0.5087,0.2854,0.8119,0.0967
0.0000,0.5071,0.2486,0.8990,0.1046
0.0000,0.5088,0.2285,0.8623,0.0850
0.0000,0.5061,0.3153,0.8578,0.1210
0.0000,0.5086,0.2142,0.8861,0.0846
0.0000,0.5088,0.2281,0.8613,0.0846
0.0000,0.5054,0.2223,0.9513,0.1150
0.0000,0.5088,0.2784,0.8093,0.0937
0.0000,0.5088,0.2170,0.8736,0.0828
0.0000,0.5058,0.2623,0.9086,0.1159
0.0000,0.4955,0.3382,0.9069,0.1704
0.0000,0.5071,0.2551,0.8930,0.1055
0.0000,0.5038,0.2372,0.9511,0.1262
0.0000,0.5061,0.2638,0.9022,0.1137
0.0000,0.4848,0.3038,0.9337,0.1982
0.0000,0.5016,0.2758,0.9318,0.1407
0.0000,0.5090,0.2434,0.8326,0.0849
0.0000,0.5095,0.2018,0.8319,0.0696
0.0000,0.4964,0.2877,0.9387,0.1630
0.0000,0.5096,0.2007,0.8306,0.0690
0.0000,0.5062,0.2196,0.9439,0.1088
0.0000,0.4983,0.2874,0.9351,0.1560
0.0000,0.5064,0.2332,0.9278,0.1087
0.0000,0.5089,0.2793,0.8071,0.0937
0.0000,0.4875,0.2655,0.9567,0.1888
0.0000,0.5000,0.2561,0.9534,0.1466
0.0000,0.5092,0.2274,0.8386,0.0800
0.0000,0.5025,0.2897,0.9163,0.1379
0.0000,0.5078,0.2674,0.8626,0.1013
0.0000,0.5083,0.3063,0.8096,0.1040
0.0000,0.5082,0.2030,0.9194,0.0891
0.0000,0.5049,0.2535,0.9269,0.1207
0.0000,0.5087,0.2476,0.8433,0.0885
0.0000,0.4916,0.3016,0.9346,0.1796
0.0000,0.5064,0.2593,0.9021,0.1113
0.0000,0.5096,0.2003,0.8180,0.0673
0.0000,0.5088,0.2232,0.8694,0.0845
0.0000,0.4853,0.2684,0.9540,0.1946
0.0000,0.4981,0.2527,0.9603,0.1540
0.0000,0.5082,0.2330,0.8831,0.0921
0.0000,0.4903,0.3191,0.9246,0.1846
0.0000,0.4845,0.2709,0.9521,0.1968
0.0000,0.5072,0.2521,0.8939,0.1044
0.0000,0.5048,0.3170,0.8740,0.1286
0.0000,0.5088,0.2503,0.8362,0.0882
0.0000,0.5098,0.2002,0.8015,0.0655
0.0000,0.4956,0.3198,0.9187,0.1684
0.0000,0.5059,0.2022,0.9649,0.1095
0.0000,0.4970,0.2553,0.9602,0.1584
0.0000,0.5074,0.2120,0.9302,0.0978
0.0000,0.4887,0.2809,0.9478,0.1865
0.0000,0.5092,0.2089,0.8576,0.0763
0.0000,0.5089,0.2219,0.8619,0.0823
0.0000,0.5092,0.2417,0.8206,0.0823
0.0000,0.5066,0.2720,0.8872,0.1116
0.0000,0.5086,0.2115,0.8895,0.0843
0.0000,0.4971,0.2801,0.9426,0.1598
0.0000,0.5093,0.2252,0.8293,0.0777
0.0000,0.5055,0.2513,0.9220,0.1165
0.0000,0.5090,0.2285,0.8505,0.0826
0.0000,0.5057,0.2590,0.9135,0.1165
0.0000,0.5083,0.2568,0.8533,0.0944
0.0000,0.5093,0.2015,0.8595,0.0738
0.0000,0.5025,0.2609,0.9390,0.1350
0.0000,0.5072,0.2461,0.8994,0.1035
0.0000,0.5094,0.2305,0.8159,0.0776
0.0000,0.5016,0.2906,0.9205,0.1421
0.0000,0.5053,0.2381,0.9375,0.1171
0.0000,0.5085,0.2327,0.8716,0.0889
0.0000,0.5088,0.2002,0.8930,0.0803
0.0000,0.5091,0.2105,0.8640,0.0782
0.0000,0.5070,0.2379,0.9123,0.1044
0.0000,0.5077,0.3130,0.8259,0.1102
0.0000,0.5076,0.2631,0.8732,0.1025
0.0000,0.4985,0.3579,0.8859,0.1621
0.0000,0.5055,0.2880,0.8897,0.1209
0.0000,0.5097,0.2024,0.8112,0.0672
0.0000,0.5069,0.2292,0.9228,0.1042
0.0000,0.5044,0.2691,0.9183,0.1253
0.0000,0.4940,0.2604,0.9596,0.1693
0.0000,0.5001,0.2747,0.9389,0.1474
0.0000,0.4991,0.2388,0.9686,0.1490
0.0000,0.5087,0.2517,0.8421,0.0899
0.0000,0.5063,0.2585,0.9051,0.1123
0.0000,0.5048,0.2479,0.9333,0.1210
0.0000,0.5091,0.2287,0.8449,0.0816
0.0000,0.5058,0.2023,0.9659,0.1101
0.0000,0.4895,0.3056,0.9330,0.1858
0.0000,0.4920,0.2977,0.9368,0.1780
0.0000,0.5088,0.2826,0.8071,0.0949
0.0000,0.5052,0.2320,0.9439,0.1171
0.0000,0.4918,0.2738,0.9519,0.1771
0.0000,0.5082,0.2950,0.8222,0.1023
0.0000,0.4946,0.3051,0.9298,0.1705
0.0000,0.5094,0.2273,0.8134,0.0761
0.0000,0.4987,0.2811,0.9383,0.1536
0.0000,0.4908,0.2755,0.9511,0.1802
0.0000,0.5030,0.2234,0.9677,0.1294
0.0000,0.5081,0.2266,0.8944,0.0925
0.0000,0.5059,0.3086,0.8672,0.1215
0.0000,0.4975,0.2684,0.9501,0.1573
0.0000,0.5063,0.2439,0.9184,0.1103
0.0000,0.5060,0.2307,0.9358,0.1114
0.0000,0.4913,0.3090,0.9302,0.1809
0.0000,0.5067,0.2420,0.9139,0.1073
0.0000,0.5094,0.2243,0.8218,0.0762
0.0000,0.5028,0.3183,0.8922,0.1396
0.0000,0.5058,0.2962,0.8784,0.1200
0.0000,0.5091,0.2158,0.8570,0.0789
0.0000,0.4873,0.2723,0.9526,0.1896
0.0000,0.5074,0.2142,0.9276,0.0979
0.0000,0.5089,0.2375,0.8475,0.0855
0.0000,0.5069,0.2451,0.9066,0.1058
0.0000,0.5089,0.2613,0.8214,0.0895
0.0000,0.5000,0.2985,0.9217,0.1500
0.0000,0.5083,0.2984,0.8174,0.1026
0.0000,0.5095,0.2195,0.8152,0.0736
0.0000,0.5076,0.2149,0.9229,0.0965
0.0000,0.5086,0.2720,0.8251,0.0942
0.0000,0.4989,0.3188,0.9111,0.1564
0.0000,0.5076,0.2500,0.8859,0.1006
0.0000,0.5075,0.2324,0.9072,0.0995
0.0000,0.5085,0.2097,0.8991,0.0861
0.0000,0.5088,0.2154,0.8779,0.0832
0.0000,0.5088,0.2462,0.8397,0.0873
0.0000,0.5079,0.2543,0.8720,0.0983
0.0000,0.5071,0.2309,0.9165,0.1024
0.0000,0.4954,0.2847,0.9422,0.1664
0.0000,0.5054,0.2329,0.9412,0.1160
0.0000,0.4877,0.2971,0.9382,0.1903
0.0000,0.4981,0.3026,0.9249,0.1580
0.0000,0.4993,0.2369,0.9695,0.1480
0.0000,0.5072,0.2157,0.9315,0.1004
0.0000,0.5025,0.2223,0.9712,0.1322
0.0000,0.5013,0.2125,0.9837,0.1375
0.0000,0.5066,0.2219,0.9362,0.1062
0.0000,0.4857,0.2897,0.9420,0.1949
0.0000,0.5014,0.2740,0.9341,0.1414
0.0000,0.4878,0.2848,0.9454,0.1891
0.0000,0.5076,0.3074,0.8325,0.1096
0.0000,0.4881,0.2698,0.9543,0.1875
0.0000,0.5086,0.2949,0.8079,0.0994
0.0000,0.5038,0.2573,0.9334,0.1276
0.0000,0.5040,0.2452,0.9423,0.1254
0.0000,0.5072,0.2591,0.8863,0.1050
0.0000,0.4944,0.3158,0.9231,0.1720
0.0000,0.5081,0.2541,0.8643,0.0961
0.0000,0.4946,0.2888,0.9405,0.1693
0.0000,0.5095,0.2100,0.8238,0.0714
0.0000,0.5085,0.2044,0.9046,0.0852
0.0000,0.5088,0.2514,0.8382,0.0890
0.0000,0.5070,0.2598,0.8890,0.1064
0.0000,0.5066,0.2861,0.8735,0.1132
0.0000,0.5089,0.2153,0.8728,0.0820
0.0000,0.4987,0.2378,0.9700,0.1505
0.0000,0.5060,0.2455,0.9208,0.1124
0.0000,0.5046,0.2500,0.9335,0.1226
0.0000,0.4943,0.3555,0.8982,0.1761
0.0000,0.4895,0.3165,0.9265,0.1867
0.0000,0.4960,0.2438,0.9693,0.1613
0.0000,0.5090,0.2012,0.8823,0.0782
0.0000,0.5060,0.2917,0.8797,0.1183
0.0000,0.5062,0.2285,0.9344,0.1093
0.0000,0.4994,0.2837,0.9347,0.1513
0.0000,0.5061,0.2901,0.8783,0.1170
0.0000,0.5070,0.3011,0.8519,0.1125
0.0000,0.5075,0.2628,0.8750,0.1030
0.0000,0.5083,0.2461,0.8644,0.0928
0.0000,0.4919,0.2734,0.9521,0.1766
0.0000,0.4898,0.2981,0.9374,0.1845
0.0000,0.5091,0.2286,0.8421,0.0810
0.0000,0.4997,0.2834,0.9339,0.1500
0.0000,0.5097,0.2067,0.8002,0.0675
0.0000,0.4935,0.2738,0.9512,0.1717
0.0000,0.5019,0.2681,0.9364,0.1386
0.0000,0.5094,0.2150,0.8323,0.0744
0.0000,0.5091,0.2199,0.8535,0.0798
0.0000,0.5084,0.2144,0.8987,0.0881
0.0000,0.4856,0.2724,0.9519,0.1940
0.0000,0.5034,0.2280,0.9616,0.1277
0.0000,0.5096,0.2041,0.8257,0.0696
0.0000,0.5040,0.2360,0.9509,0.1251
0.0000,0.5091,0.2251,0.8419,0.0797
0.0000,0.4916,0.2511,0.9663,0.1762
0.0000,0.5082,0.2080,0.9108,0.0887
0.0000,0.4988,0.2636,0.9508,0.1519
0.0000,0.5040,0.2279,0.9581,0.1244
0.0000,0.5005,0.2485,0.9574,0.1436
0.0000,0.5094,0.2348,0.8088,0.0781
0.0000,0.5057,0.2559,0.9153,0.1157
0.0000,0.5089,0.2846,0.8013,0.0946
0.0000,0.5080,0.2454,0.8776,0.0960
0.0000,0.5097,0.2060,0.8050,0.0678
0.0000,0.4944,0.3005,0.9330,0.1707
0.0000,0.4996,0.2671,0.9462,0.1490
0.0000,0.5054,0.2144,0.9589,0.1144
0.0000,0.4983,0.2840,0.9373,0.1555
0.0000,0.5085,0.2058,0.9027,0.0853
0.0000,0.4956,0.2825,0.9434,0.1653
0.0000,0.5090,0.2143,0.8658,0.0801
0.0000,0.5054,0.2969,0.8842,0.1229
0.0000,0.5059,0.2823,0.8898,0.1179
0.0000,0.5064,0.2194,0.9411,0.1072
0.0000,0.5070,0.2269,0.9221,0.1026
0.0000,0.5094,0.2085,0.8431,0.0737
0.0000,0.5070,0.2858,0.8662,0.1105
0.0000,0.5072,0.2388,0.9059,0.1023
0.0000,0.5093,0.2328,0.8193,0.0789
0.0000,0.5085,0.2817,0.8240,0.0976
0.0000,0.5039,0.2428,0.9454,0.1259
0.0000,0.5012,0.2714,0.9371,0.1422
0.0000,0.4978,0.3167,0.9157,0.1602
0.0000,0.5054,0.2720,0.9055,0.1199
0.0000,0.5036,0.2475,0.9437,0.1283
0.0000,0.4926,0.3507,0.9036,0.1807
0.0000,0.5075,0.2784,0.8616,0.1057
0.0000,0.5041,0.3273,0.8742,0.1342
0.0000,0.5086,0.2503,0.8464,0.0903
0.0000,0.5084,0.3106,0.8035,0.1043
0.0000,0.5028,0.2782,0.9233,0.1351
0.0000,0.5080,0.2327,0.8922,0.0946
0.0000,0.5081,0.2186,0.9033,0.0915
0.0000,0.5024,0.2698,0.9326,0.1365
0.0000,0.5047,0.2863,0.9009,0.1256
0.0000,0.4989,0.2684,0.9472,0.1521
0.0000,0.5096,0.2123,0.8079,0.0703
0.0000,0.4983,0.2797,0.9405,0.1553
0.0000,0.4961,0.2621,0.9566,0.1621
0.0000,0.4895,0.3245,0.9218,0.1873
0.0000,0.5036,0.2649,0.9285,0.1294
0.0000,0.5059,0.2796,0.8911,0.1171
0.0000,0.5067,0.2225,0.9325,0.1048
0.0000,0.5082,0.2108,0.9086,0.0894
0.0000,0.5087,0.2905,0.8050,0.0973
0.0000,0.4886,0.3180,0.9259,0.1892
0.0000,0.5048,0.2403,0.9405,0.1206
0.0000,0.5080,0.2213,0.9049,0.0933
0.0000,0.5079,0.2281,0.8977,0.0942
0.0000,0.5037,0.2616,0.9311,0.1290
0.0000,0.4979,0.2554,0.9587,0.1551
0.0000,0.5089,0.2317,0.8522,0.0842
0.0000,0.5032,0.2440,0.9488,0.1298
0.0000,0.5074,0.2677,0.8737,0.1048
0.0000,0.5090,0.2352,0.8411,0.0834
0.0000,0.5074,0.2000,0.9429,0.0964
0.0000,0.5025,0.2640,0.9369,0.1356
0.0000,0.5001,0.2558,0.9533,0.1462
0.0000,0.5090,0.2560,0.8188,0.0872
0.0000,0.4871,0.3324,0.9178,0.1943
0.0000,0.4887,0.3254,0.9215,0.1897
0.0000,0.5001,0.2951,0.9236,0.1490
0.0000,0.5033,0.2178,0.9710,0.1274
0.0000,0.4859,0.3492,0.9085,0.1987
0.0000,0.5023,0.3150,0.8979,0.1414
0.0000,0.5002,0.3234,0.9028,0.1515
0.0000,0.5079,0.2205,0.9067,0.0935
0.0000,0.5090,0.2644,0.8101,0.0888
0.0000,0.5076,0.2179,0.9196,0.0968
0.0000,0.5092,0.2513,0.8091,0.0840
0.0000,0.5092,0.2525,0.8076,0.0842
0.0000,0.5067,0.2299,0.9255,0.1057
0.0000,0.4911,0.2889,0.9427,0.1801
0.0000,0.4933,0.3097,0.9283,0.1751
0.0000,0.5059,0.2283,0.9397,0.1120
0.0000,0.4987,0.2635,0.9511,0.1523
0.0000,0.4866,0.2790,0.9485,0.1920
0.0000,0.5018,0.2265,0.9706,0.1360
0.0000,0.5078,0.2202,0.9115,0.0950
0.0000,0.4851,0.2912,0.9409,0.1965
0.0000,0.4861,0.3254,0.9218,0.1964
0.0000,0.5057,0.2568,0.9150,0.1160
0.0000,0.5093,0.2414,0.8156,0.0814
0.0000,0.5074,0.2598,0.8796,0.1031
0.0000,0.5077,0.2551,0.8779,0.1004
0.0000,0.4937,0.3020,0.9328,0.1732
0.0000,0.4979,0.2928,0.9321,0.1578
0.0000,0.5083,0.2386,0.8730,0.0918
0.0000,0.5026,0.2804,0.9229,0.1364
0.0000,0.5056,0.2636,0.9096,0.1172
0.0000,0.5064,0.2540,0.9068,0.1105
0.0000,0.4952,0.2607,0.9586,0.1653
0.0000,0.5093,0.2384,0.8149,0.0803
0.0000,0.5016,0.2710,0.9358,0.1405
0.0000,0.5070,0.2311,0.9184,0.1033
0.0000,0.4914,0.2741,0.9519,0.1783
0.0000,0.5097,0.2044,0.8106,0.0678
0.0000,0.5078,0.2828,0.8481,0.1037
0.0000,0.4913,0.3090,0.9303,0.1810
0.0000,0.5045,0.2786,0.9096,0.1260
0.0000,0.5048,0.2536,0.9287,0.1218
0.0000,0.5087,0.2124,0.8846,0.0835
0.0000,0.5091,0.2147,0.8579,0.0786
0.0000,0.5074,0.3005,0.8419,0.1094
0.0000,0.5088,0.2521,0.8373,0.0891
0.0000,0.4971,0.2327,0.9761,0.1565
0.0000,0.5039,0.2590,0.9314,0.1274
0.0000,0.5086,0.2396,0.8568,0.0883
0.0000,0.4946,0.2985,0.9340,0.1698
0.0000,0.5094,0.2378,0.8051,0.0787
0.0000,0.4874,0.2519,0.9647,0.1881
0.0000,0.4848,0.3159,0.9270,0.1991
0.0000,0.5005,0.2876,0.9278,0.1468
0.0000,0.5095,0.2029,0.8377,0.0708
0.0000,0.5024,0.2329,0.9627,0.1334
0.0000,0.5084,0.2426,0.8661,0.0917
0.0000,0.4892,0.2992,0.9369,0.1862
0.0000,0.5084,0.2304,0.8785,0.0897
0.0000,0.5086,0.2319,0.8691,0.0880
0.0000,0.4999,0.2707,0.9425,0.1479
0.0000,0.4965,0.2471,0.9666,0.1598
0.0000,0.5076,0.2848,0.8526,0.1058
0.0000,0.4853,0.3040,0.9338,0.1968
0.0000,0.5073,0.2852,0.8592,0.1079
0.0000,0.5009,0.2422,0.9611,0.1413
0.0000,0.5093,0.2125,0.8426,0.0751
0.0000,0.5007,0.2031,0.9929,0.1397
0.0000,0.5068,0.2002,0.9544,0.1019
0.0000,0.4983,0.2876,0.9348,0.1559
0.0000,0.5083,0.2570,0.8544,0.0948
0.0000,0.5096,0.2003,0.8255,0.0682
0.0000,0.5085,0.2256,0.8797,0.0880
0.0000,0.4969,0.2747,0.9467,0.1601
0.0000,0.4977,0.2266,0.9798,0.1538
0.0000,0.5095,0.2259,0.8059,0.0747
0.0000,0.5046,0.2083,0.9711,0.1188
0.0000,0.5072,0.2899,0.8586,0.1098
0.0000,0.5055,0.2447,0.9282,0.1159
0.0000,0.4985,0.2667,0.9494,0.1536
0.0000,0.4947,0.2565,0.9618,0.1667
0.0000,0.5029,0.2705,0.9287,0.1337
0.0000,0.5096,0.2068,0.8188,0.0696
0.0000,0.5055,0.2637,0.9118,0.1184
0.0000,0.4975,0.2892,0.9356,0.1591
0.0000,0.4923,0.3507,0.9040,0.1816
0.0000,0.5079,0.2033,0.9285,0.0924
0.0000,0.5064,0.2808,0.8814,0.1136
0.0000,0.4983,0.2816,0.9392,0.1556
0.0000,0.4923,0.2866,0.9436,0.1763
0.0000,0.5054,0.2318,0.9421,0.1157
0.0000,0.5087,0.2880,0.8102,0.0973
0.0000,0.5081,0.2043,0.9180,0.0893
0.0000,0.4849,0.3218,0.9237,0.1992
0.0000,0.5015,0.2626,0.9429,0.1403
0.0000,0.5051,0.2273,0.9497,0.1176
0.0000,0.5077,0.2481,0.8828,0.0988
0.0000,0.4937,0.2574,0.9617,0.1699
0.0000,0.5082,0.2525,0.8641,0.0953
0.0000,0.5026,0.2639,0.9361,0.1348
0.0000,0.5034,0.2808,0.9175,0.1325
0.0000,0.5090,0.2680,0.8115,0.0903
0.0000,0.5073,0.2311,0.9125,0.1009
0.0000,0.5067,0.3356,0.8300,0.1205
0.0000,0.4852,0.3412,0.9130,0.1998
0.0000,0.5068,0.2784,0.8767,0.1107
0.0000,0.5092,0.2018,0.8619,0.0744
0.0000,0.5057,0.3065,0.8709,0.1219
0.0000,0.4922,0.2696,0.9545,0.1755
0.0000,0.5092,0.2538,0.8069,0.0846
0.0000,0.5073,0.2089,0.9364,0.0987
0.0000,0.5093,0.2016,0.8575,0.0735
0.0000,0.5029,0.2699,0.9295,0.1339
0.0000,0.5059,0.3235,0.8546,0.1235
0.0000,0.4953,0.3122,0.9241,0.1688
0.0000,0.5050,0.2609,0.9194,0.1209
0.0000,0.4880,0.2938,0.9401,0.1892
0.0000,0.4919,0.3044,0.9327,0.1788
0.0000,0.5059,0.2310,0.9369,0.1122
0.0000,0.4927,0.3103,0.9284,0.1769
0.0000,0.5082,0.2655,0.8505,0.0972
0.0000,0.5090,0.2649,0.8128,0.0894
0.0000,0.5067,0.2560,0.8997,0.1086
0.0000,0.5056,0.3026,0.8755,0.1220
0.0000,0.4993,0.2601,0.9521,0.1496
0.0000,0.4951,0.2976,0.9340,0.1683
0.0000,0.5059,0.2289,0.9386,0.1118
0.0000,0.5063,0.2511,0.9108,0.1108
0.0000,0.5077,0.2787,0.8543,0.1037
0.0000,0.4984,0.2663,0.9498,0.1538
0.0000,0.5035,0.3152,0.8889,0.1356
0.0000,0.4955,0.3124,0.9237,0.1681
