0, 0.878378, 0.848739, 0.185841, 0.75757, 0.436449, 0.523371, 1
0, 0.817568, 0.773109, 0.154867, 0.572516, 0.343981, 0.537854, 0.616343
1, 0.608108, 0.638656, 0.137168, 0.376483, 0.32616, 0.306122, 0.282511
1, 0.682432, 0.705882, 0.132744, 0.342837, 0.258238, 0.284397, 0.347284
0, 0.736487, 0.705882, 0.154867, 0.359306, 0.292199, 0.281106, 0.322372
0, 0.770271, 0.764706, 0.176991, 0.554454, 0.416947, 0.482554, 0.456901
1, 0.682432, 0.663865, 0.132744, 0.327607, 0.184936, 0.238314, 0.357249
0, 0.587838, 0.579832, 0.123894, 0.287764, 0.308003, 0.258065, 0.192825
0, 0.581081, 0.596638, 0.132744, 0.227378, 0.190989, 0.190256, 0.207773
1, 0.574325, 0.579832, 0.146018, 0.291482, 0.170141, 0.269256, 0.282511
0, 0.614865, 0.638656, 0.150442, 0.288118, 0.200067, 0.203423, 0.272546
0, 0.493243, 0.478992, 0.123894, 0.170002, 0.124412, 0.142199, 0.157947
0.5, 0.486486, 0.478992, 0.097345, 0.1337, 0.0998655, 0.111258, 0.118086
0, 0.608108, 0.605042, 0.150442, 0.294138, 0.1846, 0.221198, 0.307424
0, 0.560811, 0.521008, 0.128319, 0.224013, 0.13349, 0.213298, 0.217738
1, 0.351352, 0.327731, 0.079646, 0.0633965, 0.050101, 0.053983, 0.058296
0, 0.459459, 0.453782, 0.0929205, 0.133877, 0.10659, 0.102699, 0.118086
1, 0.574325, 0.588236, 0.123894, 0.217284, 0.161399, 0.177748, 0.20279
1, 0.641892, 0.588236, 0.123894, 0.283513, 0.163417, 0.214615, 0.252616
0.5, 0.445946, 0.411764, 0.106195, 0.114043, 0.084398, 0.0915075, 0.108121
0, 0.5, 0.453782, 0.110619, 0.160439, 0.119368, 0.147466, 0.138017
0, 0.5, 0.504202, 0.132744, 0.171065, 0.121049, 0.163923, 0.152965
0.5, 0.472973, 0.546219, 0.0929205, 0.114928, 0.085743, 0.102699, 0.0981565
0, 0.574325, 0.529412, 0.119469, 0.158668, 0.11466, 0.138249, 0.152965
0.5, 0.297297, 0.285714, 0.0707965, 0.043209, 0.0319435, 0.0414745, 0.0383655
0.5, 0.0472975, 0.0588235, 0.0265485, 0.002125, 0.0010085, 0.001975, 0.001495
0.5, 0.114865, 0.109243, 0.0309735, 0.006729, 0.004371, 0.0052665, 0.003488
0.5, 0.344595, 0.336135, 0.075221, 0.057907, 0.0416945, 0.050691, 0.058296
0.5, 0.331081, 0.319327, 0.0707965, 0.0554275, 0.042031, 0.042133, 0.048331
0.5, 0.310811, 0.319327, 0.0663715, 0.054542, 0.044721, 0.0493745, 0.0433485
1, 0.695946, 0.697479, 0.159292, 0.397202, 0.282111, 0.368664, 0.357249
1, 0.70946, 0.739496, 0.146018, 0.438994, 0.325488, 0.364714, 0.337319
0, 0.628378, 0.705882, 0.137168, 0.327962, 0.26429, 0.254773, 0.257599
0, 0.668919, 0.647059, 0.110619, 0.305649, 0.24647, 0.226465, 0.267564
1, 0.371621, 0.369748, 0.097345, 0.102886, 0.081708, 0.0829495, 0.0886895
0, 0.506757, 0.512605, 0.110619, 0.1762, 0.13618, 0.131007, 0.167913
0, 0.763513, 0.789916, 0.190265, 0.62936, 0.304304, 0.375247, 0.546587
1, 0.695946, 0.747899, 0.176991, 0.419692, 0.276396, 0.355497, 0.367214
0, 0.79054, 0.79832, 0.163717, 0.47689, 0.330867, 0.321923, 0.486796
1, 0.493243, 0.504202, 0.110619, 0.168408, 0.088097, 0.106649, 0.187843
0, 0.621622, 0.638656, 0.141593, 0.286347, 0.2115, 0.235681, 0.237668
0, 0.662162, 0.672269, 0.154867, 0.358066, 0.229321, 0.27189, 0.347284
0.5, 0.297297, 0.268907, 0.075221, 0.0446255, 0.03228, 0.044108, 0.0383655
0.5, 0.27027, 0.252101, 0.0663715, 0.0384275, 0.02959, 0.0368665, 0.033383
1, 0.560811, 0.571429, 0.123894, 0.193731, 0.148285, 0.167216, 0.147982
0, 0.445946, 0.420168, 0.084071, 0.12272, 0.0971755, 0.117183, 0.0981565
0, 0.628378, 0.638656, 0.154867, 0.315211, 0.215871, 0.22844, 0.332337
1, 0.398649, 0.378151, 0.0884955, 0.0885425, 0.070948, 0.0776825, 0.072247
1, 0.385135, 0.361345, 0.0884955, 0.0761465, 0.0588435, 0.064516, 0.069756
0, 0.533784, 0.512605, 0.115044, 0.16646, 0.121721, 0.14944, 0.147982
1, 0.770271, 0.773109, 0.21239, 0.545245, 0.316072, 0.485188, 0.531639
1, 0.506757, 0.495798, 0.0884955, 0.129449, 0.097848, 0.132982, 0.118086
0.5, 0.256757, 0.252101, 0.061947, 0.0366565, 0.025555, 0.0533245, 0.033383
1, 0.351352, 0.352941, 0.0929205, 0.0779175, 0.062206, 0.0730745, 0.0732435
0.5, 0.378379, 0.369748, 0.079646, 0.0881885, 0.0645595, 0.0691245, 0.078226
0.5, 0.331081, 0.336135, 0.0884955, 0.0614485, 0.0484195, 0.053983, 0.0632785
1, 0.385135, 0.403361, 0.0929205, 0.0846465, 0.0574985, 0.0691245, 0.093174
1, 0.574325, 0.546219, 0.137168, 0.2102, 0.142905, 0.211323, 0.197808
0, 0.439189, 0.453782, 0.106195, 0.112095, 0.089442, 0.0737325, 0.093174
1, 0.736487, 0.689075, 0.168141, 0.474411, 0.382986, 0.41738, 0.352267
1, 0.695946, 0.663865, 0.163717, 0.453692, 0.317418, 0.362738, 0.422023
0, 0.662162, 0.663865, 0.172567, 0.354702, 0.272361, 0.329164, 0.282511
1, 0.675675, 0.672269, 0.128319, 0.4119, 0.390047, 0.298881, 0.297459
0, 0.736487, 0.764706, 0.181416, 0.476536, 0.320444, 0.337064, 0.476831
1, 0.736487, 0.689075, 0.163717, 0.450505, 0.388702, 0.402896, 0.317389
0, 0.52027, 0.621849, 0.137168, 0.263502, 0.201412, 0.199474, 0.237668
1, 0.560811, 0.563025, 0.123894, 0.24969, 0.18729, 0.287031, 0.177878
1, 0.722973, 0.714286, 0.132744, 0.424296, 0.375924, 0.32258, 0.277529
1, 0.668919, 0.680673, 0.123894, 0.336993, 0.299596, 0.271231, 0.24265
1, 0.682432, 0.672269, 0.150442, 0.32867, 0.273705, 0.340356, 0.217738
1, 0.844595, 0.882353, 0.181416, 0.753675, 0.497983, 0.644503, 0.576483
1, 0.716216, 0.731093, 0.159292, 0.433858, 0.322125, 0.377222, 0.347284
0, 0.736487, 0.747899, 0.154867, 0.419338, 0.334566, 0.396313, 0.347284
1, 0.682432, 0.689075, 0.128319, 0.313441, 0.295562, 0.217248, 0.262581
0, 0.682432, 0.672269, 0.106195, 0.379493, 0.321453, 0.359447, 0.262581
1, 0.75, 0.731093, 0.159292, 0.399504, 0.30733, 0.363397, 0.312407
0, 0.79054, 0.857143, 0.172567, 0.622808, 0.464694, 0.42923, 0.496761
0, 0.689189, 0.663865, 0.141593, 0.380733, 0.335238, 0.37788, 0.247634
1, 0.662162, 0.689075, 0.154867, 0.351691, 0.261265, 0.240289, 0.367214
1, 0.554054, 0.579832, 0.119469, 0.234106, 0.209819, 0.179723, 0.197808
1, 0.533784, 0.537815, 0.106195, 0.196387, 0.151311, 0.159973, 0.192825
0, 0.513513, 0.529412, 0.0929205, 0.17372, 0.144587, 0.163266, 0.133034
1, 0.628378, 0.613445, 0.137168, 0.260846, 0.23571, 0.199474, 0.212755
0.5, 0.527027, 0.537815, 0.106195, 0.166106, 0.148622, 0.156023, 0.138017
0.5, 0.391892, 0.403361, 0.084071, 0.087834, 0.0716205, 0.0710995, 0.078226
0.5, 0.364865, 0.369748, 0.084071, 0.0699485, 0.050101, 0.069783, 0.068261
0, 0.574325, 0.571429, 0.123894, 0.2527, 0.212172, 0.231073, 0.237668
1, 0.533784, 0.546219, 0.128319, 0.207012, 0.159718, 0.18894, 0.18286
1, 0.689189, 0.672269, 0.132744, 0.348858, 0.292199, 0.272547, 0.307424
1, 0.506757, 0.504202, 0.10177, 0.16894, 0.142232, 0.136932, 0.147982
1, 0.648648, 0.663865, 0.128319, 0.323357, 0.268325, 0.323239, 0.282511
1, 0.695946, 0.747899, 0.146018, 0.390473, 0.306322, 0.318631, 0.337319
1, 0.689189, 0.705882, 0.106195, 0.333982, 0.27505, 0.277814, 0.277529
0, 0.682432, 0.680673, 0.106195, 0.35116, 0.310357, 0.313364, 0.277529
1, 0.635135, 0.647059, 0.106195, 0.302639, 0.233019, 0.225148, 0.237668
0, 0.736487, 0.697479, 0.123894, 0.364973, 0.241762, 0.294272, 0.357249
1, 0.635135, 0.596638, 0.123894, 0.220648, 0.149294, 0.210006, 0.232685
0.5, 0.560811, 0.546219, 0.106195, 0.186648, 0.144923, 0.182357, 0.152965
0, 0.560811, 0.563025, 0.119469, 0.204179, 0.165098, 0.161291, 0.197808
0.5, 0.25, 0.243698, 0.061947, 0.0318755, 0.02421, 0.025675, 0.0284005
0, 0.722973, 0.722689, 0.146018, 0.385869, 0.263954, 0.319947, 0.327354
1, 0.70946, 0.747899, 0.141593, 0.358774, 0.267989, 0.227782, 0.327354
1, 0.662162, 0.672269, 0.163717, 0.327431, 0.237391, 0.206715, 0.372197
0, 0.662162, 0.672269, 0.132744, 0.289888, 0.244788, 0.20869, 0.257599
0.5, 0.385135, 0.378151, 0.0929205, 0.0697715, 0.046066, 0.058591, 0.078226
0, 0.689189, 0.689075, 0.150442, 0.350452, 0.259247, 0.294272, 0.262581
0, 0.804054, 0.831933, 0.168141, 0.491766, 0.364156, 0.398946, 0.39711
0, 0.601352, 0.588236, 0.106195, 0.221357, 0.177202, 0.185648, 0.178874
1, 0.79054, 0.82353, 0.163717, 0.466797, 0.356086, 0.34628, 0.451918
1, 0.668919, 0.689075, 0.110619, 0.299983, 0.253867, 0.231731, 0.237668
0, 0.682432, 0.680673, 0.132744, 0.351868, 0.287828, 0.278473, 0.257599
0, 0.668919, 0.672269, 0.146018, 0.374535, 0.295226, 0.288347, 0.282511
1, 0.682432, 0.680673, 0.115044, 0.325483, 0.239408, 0.237656, 0.287494
1, 0.743243, 0.747899, 0.172567, 0.484151, 0.394419, 0.287031, 0.367214
1, 0.648648, 0.663865, 0.154867, 0.308837, 0.219569, 0.265306, 0.302442
1, 0.70946, 0.697479, 0.154867, 0.39065, 0.326496, 0.324555, 0.312407
1, 0.655405, 0.680673, 0.207964, 0.296617, 0.222932, 0.206056, 0.302442
1, 0.655405, 0.638656, 0.159292, 0.314149, 0.241426, 0.267939, 0.247634
0, 0.513513, 0.495798, 0.123894, 0.182929, 0.147949, 0.165899, 0.133034
0, 0.364865, 0.327731, 0.079646, 0.071188, 0.051782, 0.0770245, 0.0533135
1, 0.168919, 0.142857, 0.0486725, 0.0116875, 0.0090785, 0.009875, 0.0084705
1, 0.108108, 0.092437, 0.035398, 0.0047815, 0.0036985, 0.0032915, 0.003488
0, 0.668919, 0.655462, 0.137168, 0.258899, 0.188971, 0.20869, 0.232685
0, 0.668919, 0.663865, 0.141593, 0.343368, 0.265972, 0.335089, 0.257599
0.5, 0.614865, 0.613445, 0.163717, 0.265628, 0.200404, 0.20474, 0.20279
0.5, 0.533784, 0.529412, 0.106195, 0.165929, 0.123403, 0.138249, 0.152965
0.5, 0.533784, 0.529412, 0.123894, 0.175845, 0.140215, 0.160632, 0.143
1, 0.27027, 0.252101, 0.061947, 0.0325835, 0.021856, 0.025675, 0.030892
0, 0.574325, 0.537815, 0.123894, 0.213211, 0.162071, 0.185648, 0.176881
0, 0.412162, 0.394958, 0.0929205, 0.0903135, 0.0659045, 0.066491, 0.083209
1, 0.175675, 0.168067, 0.039823, 0.014344, 0.01076, 0.0065835, 0.013951
0, 0.79054, 0.747899, 0.146018, 0.420932, 0.307667, 0.391705, 0.367214
0, 0.493243, 0.478992, 0.0929205, 0.128209, 0.098857, 0.105332, 0.115596
0.5, 0.594595, 0.579832, 0.106195, 0.23269, 0.181237, 0.235023, 0.167913
0, 0.540541, 0.495798, 0.10177, 0.159376, 0.11466, 0.120474, 0.152965
0, 0.533784, 0.504202, 0.115044, 0.192846, 0.134163, 0.165241, 0.18286
1, 0.371621, 0.336135, 0.057522, 0.062688, 0.0467385, 0.050033, 0.058296
1, 0.277027, 0.260504, 0.0707965, 0.037719, 0.0269, 0.034233, 0.032885
0, 0.452703, 0.445378, 0.10177, 0.136356, 0.110289, 0.131665, 0.0966615
0.5, 0.506757, 0.495798, 0.123894, 0.167168, 0.140551, 0.142857, 0.125561
0, 0.695946, 0.672269, 0.137168, 0.376837, 0.25622, 0.298881, 0.412058
0.5, 0.655405, 0.621849, 0.123894, 0.324243, 0.268661, 0.259381, 0.257599
0, 0.641892, 0.596638, 0.128319, 0.292722, 0.207464, 0.250165, 0.247634
0, 0.445946, 0.428571, 0.106195, 0.108907, 0.092132, 0.0757075, 0.093174
0.5, 0.587838, 0.579832, 0.132744, 0.263149, 0.191997, 0.219882, 0.232685
0, 0.398649, 0.394958, 0.10177, 0.087834, 0.0739745, 0.074391, 0.0732435
1, 0.621622, 0.613445, 0.132744, 0.247034, 0.172495, 0.20079, 0.237668
0.5, 0.621622, 0.613445, 0.128319, 0.327253, 0.266981, 0.258065, 0.247634
0, 0.425675, 0.411764, 0.0884955, 0.093147, 0.0716205, 0.078341, 0.0847035
0.5, 0.594595, 0.563025, 0.123894, 0.196034, 0.133827, 0.148782, 0.221226
0.5, 0.554054, 0.529412, 0.115044, 0.161502, 0.121049, 0.148124, 0.134031
1, 0.162162, 0.151261, 0.044248, 0.010625, 0.0060525, 0.009875, 0.0104635
0.5, 0.506757, 0.495798, 0.128319, 0.185231, 0.139543, 0.131007, 0.163428
1, 0.317568, 0.285714, 0.0663715, 0.0451565, 0.029926, 0.0434495, 0.042352
1, 0.216216, 0.193277, 0.0486725, 0.0175315, 0.0114325, 0.0131665, 0.017937
0, 0.574325, 0.554622, 0.10177, 0.239596, 0.197377, 0.18104, 0.192825
0, 0.608108, 0.588236, 0.141593, 0.232336, 0.177875, 0.147466, 0.22272
0, 0.412162, 0.420168, 0.084071, 0.0989905, 0.0837255, 0.068466, 0.0881915
1, 0.52027, 0.521008, 0.110619, 0.164689, 0.126765, 0.123765, 0.155954
1, 0.412162, 0.302521, 0.0884955, 0.0906675, 0.0702755, 0.070441, 0.078226
0.5, 0.493243, 0.487395, 0.106195, 0.171772, 0.131473, 0.141541, 0.157947
0, 0.695946, 0.663865, 0.141593, 0.318045, 0.24008, 0.20474, 0.312407
0.5, 0.5, 0.462185, 0.106195, 0.122189, 0.080027, 0.109941, 0.103139
0.5, 0.52027, 0.495798, 0.106195, 0.172304, 0.129119, 0.137591, 0.152965
0, 0.540541, 0.512605, 0.110619, 0.157606, 0.113316, 0.105991, 0.138017
1, 0.243243, 0.210084, 0.057522, 0.027271, 0.0221925, 0.017775, 0.023418
0.5, 0.351352, 0.319327, 0.079646, 0.058261, 0.039341, 0.052008, 0.058296
1, 0.317568, 0.285714, 0.0707965, 0.0469275, 0.035642, 0.0309415, 0.048331
0, 0.398649, 0.378151, 0.097345, 0.080928, 0.0628785, 0.060566, 0.0732435
0, 0.648648, 0.638656, 0.146018, 0.342837, 0.225286, 0.304148, 0.292477
0.5, 0.777027, 0.789916, 0.159292, 0.575172, 0.400807, 0.45293, 0.526657
0, 0.412162, 0.420168, 0.0929205, 0.0988135, 0.069603, 0.080316, 0.0881915
1, 0.641892, 0.621849, 0.137168, 0.324243, 0.185945, 0.319289, 0.332337
0, 0.560811, 0.554622, 0.132744, 0.277846, 0.161399, 0.183673, 0.237668
0, 0.601352, 0.571429, 0.159292, 0.225961, 0.105581, 0.144174, 0.24265
0.5, 0.398649, 0.369748, 0.0884955, 0.080574, 0.0588435, 0.060566, 0.068261
1, 0.587838, 0.579832, 0.123894, 0.230034, 0.164425, 0.218565, 0.18286
1, 0.662162, 0.647059, 0.163717, 0.321233, 0.230666, 0.305464, 0.252616
0, 0.621622, 0.579832, 0.132744, 0.284222, 0.224277, 0.279131, 0.207773
1, 0.608108, 0.579832, 0.150442, 0.258013, 0.186953, 0.269915, 0.192825
1, 0.277027, 0.252101, 0.0884955, 0.0405525, 0.0359785, 0.0368665, 0.0284005
1, 0.432432, 0.403361, 0.10177, 0.11121, 0.080363, 0.0776825, 0.10862
1, 0.439189, 0.411764, 0.110619, 0.146981, 0.127774, 0.117841, 0.115596
0.5, 0.297297, 0.285714, 0.079646, 0.0384275, 0.0265635, 0.0315995, 0.0303935
1, 0.378379, 0.352941, 0.075221, 0.07048, 0.0457295, 0.0691245, 0.067763
1, 0.371621, 0.336135, 0.0707965, 0.0671155, 0.053127, 0.050033, 0.0612855
0.5, 0.236486, 0.226891, 0.0530975, 0.0263855, 0.0235375, 0.014483, 0.02292
1, 0.648648, 0.672269, 0.141593, 0.373827, 0.263282, 0.299539, 0.290484
0, 0.560811, 0.512605, 0.097345, 0.176554, 0.107599, 0.140224, 0.192825
1, 0.439189, 0.420168, 0.075221, 0.10448, 0.071957, 0.092166, 0.0981565
0, 0.601352, 0.579832, 0.106195, 0.230034, 0.174849, 0.264648, 0.16293
1, 0.601352, 0.579832, 0.106195, 0.290774, 0.199731, 0.236998, 0.262581
1, 0.587838, 0.563025, 0.110619, 0.231805, 0.175521, 0.240948, 0.172895
1, 0.601352, 0.554622, 0.10177, 0.236231, 0.159718, 0.225807, 0.20279
0, 0.601352, 0.588236, 0.110619, 0.227201, 0.161735, 0.227782, 0.207773
1, 0.614865, 0.647059, 0.181416, 0.295024, 0.214526, 0.285714, 0.24265
0, 0.385135, 0.352941, 0.079646, 0.072428, 0.051782, 0.074391, 0.058296
0, 0.601352, 0.588236, 0.123894, 0.288826, 0.18729, 0.240289, 0.257599
1, 0.621622, 0.613445, 0.115044, 0.284576, 0.201748, 0.237656, 0.277529
0, 0.682432, 0.672269, 0.146018, 0.401807, 0.247478, 0.394996, 0.272546
1, 0.736487, 0.756302, 0.163717, 0.540287, 0.463349, 0.483871, 0.347284
1, 0.668919, 0.647059, 0.137168, 0.394546, 0.320444, 0.304148, 0.267564
1, 0.668919, 0.630252, 0.106195, 0.375244, 0.233355, 0.219223, 0.307424
0, 0.641892, 0.630252, 0.137168, 0.277315, 0.193678, 0.298223, 0.230693
1, 0.614865, 0.596638, 0.146018, 0.258545, 0.126429, 0.223173, 0.307424
1, 0.560811, 0.546219, 0.123894, 0.22543, 0.154338, 0.186307, 0.192825
1, 0.527027, 0.495798, 0.123894, 0.203116, 0.134835, 0.197499, 0.187843
1, 0.655405, 0.596638, 0.146018, 0.32867, 0.235037, 0.311389, 0.297459
0.5, 0.189189, 0.168067, 0.0530975, 0.0178855, 0.01345, 0.0210665, 0.013453
1, 0.641892, 0.605042, 0.154867, 0.368337, 0.220915, 0.305464, 0.287992
0, 0.594595, 0.563025, 0.115044, 0.203116, 0.132146, 0.170507, 0.182362
0, 0.70946, 0.689075, 0.146018, 0.313618, 0.207128, 0.323239, 0.259591
0, 0.554054, 0.537815, 0.119469, 0.196211, 0.128783, 0.172482, 0.166417
1, 0.493243, 0.470588, 0.097345, 0.138835, 0.104909, 0.12574, 0.12008
1, 0.506757, 0.470588, 0.110619, 0.122897, 0.0793545, 0.138249, 0.113104
1, 0.472973, 0.462185, 0.115044, 0.155303, 0.101546, 0.122449, 0.152965
0.5, 0.277027, 0.252101, 0.061947, 0.03524, 0.0269, 0.0388415, 0.0284005
0, 0.601352, 0.596638, 0.10177, 0.285107, 0.191325, 0.235023, 0.232685
0, 0.560811, 0.521008, 0.115044, 0.241367, 0.110289, 0.172482, 0.20279
0.5, 0.351352, 0.327731, 0.0707965, 0.064105, 0.048756, 0.052008, 0.0558045
0.5, 0.371621, 0.327731, 0.061947, 0.0630425, 0.043376, 0.062541, 0.052317
0.5, 0.391892, 0.369748, 0.119469, 0.0842925, 0.071957, 0.057933, 0.071749
0.5, 0.398649, 0.369748, 0.123894, 0.0777405, 0.0645595, 0.0592495, 0.0597905
0.5, 0.418919, 0.411764, 0.0884955, 0.101824, 0.0810355, 0.082291, 0.0881915
0.5, 0.432432, 0.394958, 0.084071, 0.106959, 0.0847345, 0.109941, 0.0752365
1, 0.459459, 0.420168, 0.0884955, 0.114397, 0.104237, 0.065833, 0.089188
1, 0.533784, 0.537815, 0.106195, 0.204888, 0.178211, 0.122449, 0.166916
0.5, 0.554054, 0.504202, 0.0929205, 0.175669, 0.145595, 0.12574, 0.150473
1, 0.560811, 0.554622, 0.110619, 0.214981, 0.205447, 0.12574, 0.175386
0, 0.641892, 0.630252, 0.110619, 0.326191, 0.270679, 0.229756, 0.280518
1, 0.668919, 0.638656, 0.115044, 0.266159, 0.234028, 0.230415, 0.191829
1, 0.695946, 0.705882, 0.146018, 0.380733, 0.304976, 0.320605, 0.306926
0, 0.702703, 0.705882, 0.141593, 0.403223, 0.367182, 0.303489, 0.26856
1, 0.70946, 0.705882, 0.154867, 0.475474, 0.368527, 0.37788, 0.357249
1, 0.716216, 0.672269, 0.141593, 0.390119, 0.282448, 0.396313, 0.322372
0, 0.72973, 0.747899, 0.154867, 0.486984, 0.374916, 0.433838, 0.289487
0, 0.736487, 0.756302, 0.141593, 0.48539, 0.42199, 0.361422, 0.36572
1, 0.75, 0.756302, 0.146018, 0.445547, 0.303631, 0.362081, 0.403089
0, 0.756757, 0.747899, 0.132744, 0.48663, 0.436113, 0.474654, 0.307424
1, 0.783784, 0.882353, 0.181416, 0.736143, 0.64425, 0.448979, 0.597409
1, 0.79054, 0.79832, 0.150442, 0.491766, 0.396436, 0.278473, 0.449925
1, 0.79054, 0.781513, 0.168141, 0.551089, 0.507061, 0.391705, 0.39711
0, 0.817568, 0.848739, 0.172567, 0.62883, 0.578345, 0.423305, 0.412058
0.5, 0.222973, 0.20168, 0.0486725, 0.0242605, 0.01614, 0.017775, 0.019432
0.5, 0.256757, 0.235294, 0.0530975, 0.0318755, 0.0225285, 0.032258, 0.02292
0.5, 0.304054, 0.294118, 0.084071, 0.0483445, 0.036987, 0.0473995, 0.035376
0.5, 0.344595, 0.352941, 0.075221, 0.068709, 0.051446, 0.0394995, 0.04285
0.5, 0.358108, 0.327731, 0.0663715, 0.062511, 0.0440485, 0.0592495, 0.0433485
0.5, 0.398649, 0.378151, 0.084071, 0.100762, 0.100538, 0.090191, 0.077728
0.5, 0.418919, 0.352941, 0.0707965, 0.0881885, 0.082717, 0.048058, 0.068261
0.5, 0.452703, 0.428571, 0.079646, 0.119356, 0.103564, 0.090849, 0.0881915
0.5, 0.452703, 0.420168, 0.079646, 0.124491, 0.104909, 0.0974325, 0.0981565
0.5, 0.452703, 0.428571, 0.079646, 0.117407, 0.109281, 0.0796575, 0.089188
